url,title,description,publish_date,duration,downloaded,subtitle_downloaded,zh-hk_downloaded,transcribed
https://www.youtube.com/watch?v=MturxFAMIrc,食物安全及環境衞生事務委員會會議 (2026/02/10),實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n---------------------------------------------------------------------------------------------------------------------------------------------------------------\n\n食物安全及環境衞生事務委員會會議\n日　期：2026年2月10日(星期二)\n時　間：下午2時30分至4時30分\n地　點：立法會綜合大樓會議室3\n\n議程\nhttps://www.legco.gov.hk/yr2026/chinese/panels/fseh/agenda/fseh20260210.htm\n\nI.  自上次會議後發出的資料文件\n(下午2時30分至2時31分)\n立法會CB(2)166/2026(01)號文件 - 政府當局提供有關《除害劑條例》(第133章)附表2的修訂建議的資料文件\n\nII. 下次會議的討論事項\n(下午2時31分至2時35分)\n立法會CB(2)191/2026(01)號文件 - 待議事項一覽表\n立法會CB(2)162/2026(01)號文件 - 跟進行動一覽表\n\nIII. 容許狗隻進入獲批准的餐廳\n(下午2時35分至3時30分)\n立法會CB(2)162/2026(02)號文件 - 政府當局提供的文件\n立法會CB(2)162/2026(03)號文件 - 立法會秘書處擬備的背景資料簡介\n\nIV. 提升公共廁所設施及衞生\n(下午3時30分至4時25分)\n立法會CB(2)162/2026(04)號文件 - 政府當局提供的文件\n立法會CB(2)162/2026(05)號文件 - 立法會秘書處擬備的背景資料簡介\n\nV. 其他事項\n(下午4時25分至4時30分),2026-02-10,01:53:43,True,False,False,True
https://www.youtube.com/watch?v=FGF4eetw-v0,保安事務委員會會議 (2026/02/10),實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n---------------------------------------------------------------------------------------------------------------------------------------------------------------\n\n保安事務委員會會議\n日　期：2026年2月10日(星期二)\n時　間：下午4時30分至6時30分\n地　點：立法會綜合大樓會議室3\n\n議程\nhttps://www.legco.gov.hk/yr2026/chinese/panels/se/agenda/se20260210.htm\n\nI. 自上次會議後發出的資料文件\n(下午4時30分至4時32分)\n自上次會議舉行至今並無發出任何資料文件\n\nII. 下次會議的討論事項\n(下午4時32分至4時35分)\n立法會CB(2)174/2026(01)號文件 - 待議事項一覽表\n\nIII. 建議將消防處一個消防總長編外職位轉為常額職位，以加強對新界南總區在行動和運作上的督導、指揮及支援\n(下午4時35分至5時20分)\n立法會CB(2)174/2026(03)號文件 - 政府當局提供的文件\n\nIV. 2025年香港治安情況\n(下午5時20分至6時25分)\n立法會CB(2)174/2026(04)號文件(以限閱文件方式發出#) - 香港警務處提供的文件\n立法會CB(2)174/2026(05)號文件 - 立法會秘書處擬備的背景資料簡介\n\nV. 其他事項\n(下午6時25分至6時30分),2026-02-10,02:04:55,True,False,False,True
https://www.youtube.com/watch?v=qmSH1DFuaXo,民政及文化體育事務委員會會議 (2026/02/09),實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n---------------------------------------------------------------------------------------------------------------------------------------------------------------\n\n民政及文化體育事務委員會會議\n日　期：2026年2月9日(星期一)\n時　間：下午4時30分至6時30分\n地　點：立法會綜合大樓會議室3\n\n議程\nhttps://www.legco.gov.hk/yr2026/chinese/panels/ha/agenda/ha20260209.htm\n\nI. 自上次會議後發出的資料文件\n(下午4時30分至4時32分)\n立法會CB(3)34/2026(01)號文件(只備中文本) - 霍啟剛議員於2026年1月23日就文化及體育設施的供求、建設及提升事宜發出的函件\n\nII. 下次會議的討論事項\n(下午4時32分至4時35分)\n立法會CB(3)83/2026(01)號文件 - 待議事項一覽表\n立法會CB(3)83/2026(02)號文件 - 跟進行動一覽表\n\nIII. 深化改革大廈管理工作和在民政事務總署把一個首長級編外職位轉為常額職位的建議\n(下午4時35分至5時35分)\n立法會CB(3)83/2026(03)號文件 - 政府當局提供的文件\n立法會CB(3)83/2026(04)號文件 - 立法會秘書處擬備的背景資料簡介\n\nIV. 推動青年境外實習和交流\n(下午5時35分至6時25分)\n立法會CB(3)83/2026(05)號文件 - 政府當局提供的文件\n立法會CB(3)83/2026(06)號文件 - 立法會秘書處擬備的背景資料簡介\n\nV. 其他事項\n(下午6時25分至6時30分),2026-02-09,02:12:12,True,False,False,True
https://www.youtube.com/watch?v=S_Mk-SpWmxM,內務委員會會議(2026/02/06),實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n------------------------------------------------------------------------------------------------------------------------------------------------------- \n\n現場直播可能會出現延遲。\nThere might be a delay in live broadcast.,2026-02-06,00:18:26,True,False,False,True
https://www.youtube.com/watch?v=JkT-aeo2kKo,內務委員會會議 (2026/02/06),實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n---------------------------------------------------------------------------------------------------------------------------------------------------------------\n\n立法會內務委員會\n2026年2月6日(星期五)下午2時30分\n於立法會綜合大樓會議室1舉行的會議\n\n議程\nhttps://www.legco.gov.hk/yr2026/chinese/hc/agenda/hc20260206.htm\n\nI. 續議事項\n\nII. 法律事務部就附屬法例所擬備的報告\n2項附屬法例\n2026年1月30日在憲報刊登的附屬法例\n(立法會LS4/2026號文件)\n\nIII. 將於2026年2月25日立法會會議席上處理的事項\n(a) 書面質詢\n\n(b) 政府法案 - 首讀及二讀(辯論中止待續)\n《2026年撥款條例草案》\n\nIV. 法案委員會及小組委員會的情況\n(立法會CB(2)165/2026號文件)\n\nV. 其他事項,2026-02-06,00:05:25,True,False,False,True
https://www.youtube.com/watch?v=_ziULXLa2pE,教育事務委員會會議 (2026/02/06),實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n---------------------------------------------------------------------------------------------------------------------------------------------------------------\n\n教育事務委員會會議\n日　期：2026年2月6日(星期五)\n時　間：上午10時45分至下午12時45分\n地　點：立法會綜合大樓會議室3\n\n議程\nhttps://www.legco.gov.hk/yr2026/chinese/panels/ed/agenda/ed20260206.htm\n\nI. 自上次會議後發出的資料文件\n沒有\n\nII. 下次會議的討論事項\n(上午10時45分至10時50分)\n\nIII. 修訂《教育條例》(第279章)以完善教師註冊機制及守護教育專業\n(上午10時50分至中午12時)\n立法會CB(3)60/2026(01)號文件 - 政府當局提供的文件\n\nIV. 私立學校實務守則\n(中午12時至下午12時45分)\n立法會CB(3)60/2026(02)號文件 - 政府當局提供的文件\n\nV. 其他事項,2026-02-06,02:06:39,True,False,False,True
https://www.youtube.com/watch?v=dtHRsUCF0Wc,立法會會議 (2026/02/05) - II. 議員議案 - 制訂發展策略，應對人口挑戰 (第二部分),"實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n---------------------------------------------------------------------------------------------------------------------------------------------------------------\n\nII. 議員議案 -  ""制訂發展策略，應對人口挑戰""議案 \n\n動議人：陳家珮議員 \n議案措辭：立法會CB(1)31/2026(01)號文件 \n6位修正案動議人：黃錦良議員、邱達根議員、吳秋北議員、陳曼琪議員、林琳議員及梁美芬議員 \n(修正案載於2026年1月30日發出的立法會CB(1)80/2026號文件) \n\n出席官員：\n公務員事務局局長 \n勞工及福利局局長 \n商務及經濟發展局副局長 \n教育局副局長 \n醫務衞生局副局長\n\nhttps://www.legco.gov.hk/yr2026/chinese/counmtg/agenda/cm20260204.htm",2026-02-05,01:58:28,True,False,False,True
https://www.youtube.com/watch?v=-EgP3EGerFA,立法會會議 (2026/02/05) - II. 議員議案 - 制訂發展策略，應對人口挑戰 (第一部分),"實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n---------------------------------------------------------------------------------------------------------------------------------------------------------------\n\nII. 議員議案 -  ""制訂發展策略，應對人口挑戰""議案 \n\n動議人：陳家珮議員 \n議案措辭：立法會CB(1)31/2026(01)號文件 \n6位修正案動議人：黃錦良議員、邱達根議員、吳秋北議員、陳曼琪議員、林琳議員及梁美芬議員 \n(修正案載於2026年1月30日發出的立法會CB(1)80/2026號文件) \n\n出席官員：\n公務員事務局局長 \n勞工及福利局局長 \n商務及經濟發展局副局長 \n教育局副局長 \n醫務衞生局副局長\n\nhttps://www.legco.gov.hk/yr2026/chinese/counmtg/agenda/cm20260204.htm",2026-02-05,01:59:20,True,False,False,True
https://www.youtube.com/watch?v=5stUkqrGjcY,2026年2月4日立法會會議的延續(2026/02/05),實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n------------------------------------------------------------------------------------------------------------------------------------------------------- \n\n現場直播可能會出現延遲。\nThere might be a delay in live broadcast.,2026-02-05,04:11:11,True,False,False,True
https://www.youtube.com/watch?v=i37zyIAa2c8,立法會會議 (2026/02/04) - II. 議員議案 - 進一步提速提效建設好北部都會區，推動香港創科產業更好落地發展 (第一部分),"實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n---------------------------------------------------------------------------------------------------------------------------------------------------------------\n\nII. 議員議案 - ""進一步提速提效建設好北部都會區，推動香港創科產業更好落地發展""議案 \n\n動議人：陳勇議員 \n議案措辭：立法會CB(1)30/2026(01)號文件 \n7位修正案動議人：黃浩明議員、李廣宇議員、魏明德議員、譚鎮國議員、范駿華議員、梁美芬議員及李浩然議員 \n(修正案載於2026年1月30日發出的立法會CB(1)81/2026號文件) \n\n出席官員：\n創新科技及工業局局長 \n發展局副局長\n\nhttps://www.legco.gov.hk/yr2026/chinese/counmtg/agenda/cm20260204.htm",2026-02-04,02:02:39,True,False,False,True
https://www.youtube.com/watch?v=5SwkvXoydI8,立法會會議 (2026/02/04) - I. 質詢,實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n---------------------------------------------------------------------------------------------------------------------------------------------------------------\n\nI. 質詢 \n1. 嚴剛議員問：展示大型建設項目的規劃以招商引資 \n2. 陳曼琪議員問：完善社區的支援長者網絡 \n3. 管浩鳴議員問：寄養服務 \n4. 楊永杰議員問：渣打香港馬拉松 \n5. 譚鎮國議員問：規管電動可移動工具 \n6. 何敬康議員問：控煙措施\n\nhttps://www.legco.gov.hk/yr2026/chinese/counmtg/agenda/cm20260204.htm,2026-02-04,02:11:06,True,False,False,True
https://www.youtube.com/watch?v=dPQlrdag89k,立法會代理主席會見傳媒 (2026/02/04),立法會代理主席會見傳媒,2026-02-04,00:12:01,True,False,False,True
https://www.youtube.com/watch?v=7eH3SL_WMeQ,立法會會議(2026/02/04),實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n------------------------------------------------------------------------------------------------------------------------------------------------------- \n\n現場直播可能會出現延遲。\nThere might be a delay in live broadcast.,2026-02-04,06:20:50,True,False,False,True
https://www.youtube.com/watch?v=vQXkdWgu9Bg,立法會會議 (2026/02/04) - II. 議員議案 - 進一步提速提效建設好北部都會區，推動香港創科產業更好落地發展 (第二部分),"實時字幕由人工智能系統製作，僅供參考。發言內容應以秘書處於會後發出的逐字紀錄本為準。 \nThe real-time subtitles are produced by an AI system for reference only. The official verbatim transcript issued by the Secretariat after the meeting shall prevail.\n\n---------------------------------------------------------------------------------------------------------------------------------------------------------------\n\nII. 議員議案 - ""進一步提速提效建設好北部都會區，推動香港創科產業更好落地發展""議案 \n\n動議人：陳勇議員 \n議案措辭：立法會CB(1)30/2026(01)號文件 \n7位修正案動議人：黃浩明議員、李廣宇議員、魏明德議員、譚鎮國議員、范駿華議員、梁美芬議員及李浩然議員 \n(修正案載於2026年1月30日發出的立法會CB(1)81/2026號文件) \n\n出席官員：\n創新科技及工業局局長 \n發展局副局長\n\nhttps://www.legco.gov.hk/yr2026/chinese/counmtg/agenda/cm20260204.htm",2026-02-04,01:53:15,True,False,False,True
